Customer Name,Age,Satisfaction,Ticket_Count,Avg_Response_Hours,Avg_Resolution_Hours,High_Priority_Tickets,Cluster,PCA1,PCA2,Segment
Amy Barr,49,5.0,1,13.0,16.0,0,6,-0.3605026417780346,-0.1752185487589168,
Amy Berry,59,,1,,,1,1,0.9706191773334674,0.1309662737176696,High Value Satisfied Customers
Amy Bradley,60,5.0,1,7.0,11.0,1,6,0.9501100337342835,-1.4510279980566658,
Amy Braun,61,,1,20.0,,0,0,-0.557662373478182,1.355840553504032,Low Engagement Customers
Amy Byrd,24,2.0,1,4.0,17.0,0,7,-0.27775176806419993,0.1540522846026959,
Amy Campbell,58,,1,,,0,3,-0.5600232777078641,0.3998492891456799,
Amy Carlson,51,,1,,,0,3,-0.5544432729321506,0.220394602811047,
Amy Chase,21,1.0,1,18.0,7.0,0,0,-0.6765521048548391,0.771853729051574,Low Engagement Customers
Amy Church,48,,1,0.0,,0,3,-0.5582664340380926,-1.0060834655694837,
Amy Clark,34,,2,,,0,5,2.0888318088328086,-0.19672885266369233,
Amy Crosby,23,,1,,,0,4,-0.5321232538292965,-0.4974241425274846,
Amy Ellis,63,1.0,1,2.0,1.0,1,1,0.5621120044177764,-0.8544923311926905,High Value Satisfied Customers
Amy Estrada,43,,1,,,0,4,-0.5480661246170494,0.015303532714323676,
Amy Ferguson,53,,1,2.0,,1,1,0.9702841395028832,-0.9695558429324985,High Value Satisfied Customers
Amy Fisher,19,1.0,1,13.0,5.0,0,4,-0.7612068558844721,-0.0484597809904882,
Amy Fuentes,50,,1,2.0,,1,1,0.9726755701210461,-1.0464649942187698,High Value Satisfied Customers
Amy Garcia,67,4.0,2,16.0,20.0,0,5,2.4321999843429283,1.7170298514172448,
Amy Goodman,51,,1,,,1,1,0.9769963256485685,-0.07412479637905373,High Value Satisfied Customers
Amy Green,38,,2,12.0,,1,5,3.617448397475042,-0.32108101579988685,
Amy Gross,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
Amy Harding,66,,1,21.0,,0,0,-0.5610997448465228,1.5854550238228011,Low Engagement Customers
Amy Harris,50,,1,3.0,,0,3,-0.5582156821310754,-0.650513043520352,
Amy Hayes,47,,2,11.0,,2,5,5.141165357872675,-0.48630551263949084,
Amy Hernandez,29,2.0,1,8.0,17.0,1,7,1.251895498133971,0.39344501025631534,
Amy Hill,48,4.0,1,6.0,23.0,1,6,1.4688391649887993,0.29521555464790256,
Amy House,23,,1,,,1,1,0.9993163447514226,-0.7919435417175853,High Value Satisfied Customers
Amy Jacobs,48,,1,20.0,,1,1,0.9841400911145765,0.7280481654067559,High Value Satisfied Customers
Amy Jennings,31,,1,16.0,,0,4,-0.5359414526109426,0.18101883460805138,
Amy Johnson,58,,2,9.5,,0,5,2.068695062285076,0.23258467986122966,
Amy Lara,69,2.0,1,19.0,1.0,0,0,-0.9734564841310479,0.7341539467111493,Low Engagement Customers
Amy Lee,45,,1,,,1,1,0.9817791868848944,-0.22794309895159623,High Value Satisfied Customers
Amy Lewis,33,4.0,1,4.0,21.0,1,6,1.3961923189569982,-0.5540732897763837,
Amy Mann,41,,1,,,0,4,-0.5464718375382741,-0.03596923480985717,
Amy Martin,40,,1,20.0,,0,0,-0.5409223591510415,0.8174764945001333,Low Engagement Customers
Amy Martinez,44,,1,18.0,,0,0,-0.5452076259657871,0.7171569265318609,Low Engagement Customers
Amy Mcintyre,28,5.0,1,2.0,11.0,0,2,-0.5585627032290184,-2.4840356367950434,Frequent Support Users
Amy Miller,60,,1,2.0,,0,3,-0.5667354638535493,-0.49558175740776483,
Amy Mills,56,2.0,1,11.0,16.0,0,7,-0.3411755902571325,1.5535054330596603,
Amy Neal,54,1.0,1,2.0,21.0,0,7,-0.12708023765424578,1.8280794639015598,
Amy Norton,54,,1,16.0,,1,1,0.9771638445638605,0.47613626194603026,High Value Satisfied Customers
Amy Ochoa,28,,1,20.0,,0,0,-0.5313566366783897,0.5098398893550484,Low Engagement Customers
Amy Page,58,,1,3.0,,0,3,-0.5645928304461766,-0.4454219734236287,
Amy Payne,60,,1,,,0,3,-0.5616175647866394,0.45112205666986077,
Amy Reynolds,44,1.0,1,13.0,18.0,0,7,-0.23833795234392807,2.2946567154076987,
Amy Riley,21,5.0,1,13.0,6.0,0,2,-0.7557191550022844,-2.2024272189789302,Frequent Support Users
Amy Roach,47,,1,19.0,,0,0,-0.5470507102553526,0.8954986293264491,Low Engagement Customers
Amy Rodriguez,29,4.5,3,7.666666666666667,6.0,2,5,7.56163962144124,-2.7979360185950743,
Amy Sanchez,70,,1,22.0,,0,0,-0.5637399726754759,1.7894331103794798,Low Engagement Customers
Amy Scott,36,,1,,,0,4,-0.5424861198413359,-0.16415115362030927,
Amy Smith,56,,2,16.0,,0,5,2.0738536004997354,0.8406234971411096,
Amy Turner,62,,1,,,0,3,-0.5632118518654147,0.5023948241940417,
Amy Ward,63,4.0,1,18.0,23.0,0,6,-0.06797743073956443,2.1914713283691643,
Amy Watson,35,,1,,,1,1,0.9897506222787709,-0.4843069365725004,High Value Satisfied Customers
Amy Watts,31,2.0,1,0.0,11.0,0,4,-0.5360470775505658,-0.8578571900248283,
Amy White,22,,1,,,1,1,1.00011348829081,-0.8175799254796757,High Value Satisfied Customers
Amy Wilson,57,,1,14.0,,0,3,-0.5577638772922164,0.6446997094057683,
Amy Wood,58,2.0,1,21.0,6.0,1,1,0.7766166522036823,1.015194391595429,High Value Satisfied Customers
Ana Medina,56,,1,10.0,,0,3,-0.5591601190672189,0.21333311961040965,
Ana Salazar,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Andre Jones,29,,2,16.0,,1,5,3.6268160746439206,-0.14607826362543244,
Andre Wagner Jr.,42,4.0,1,9.0,3.0,0,2,-0.8912455980240094,-1.8785655439725513,Frequent Support Users
Andrea Bates,19,,1,22.0,,0,0,-0.5230856521667059,0.4819775385128686,Low Engagement Customers
Andrea Benson,21,1.0,1,4.0,19.0,0,7,-0.18318511466267928,0.9230659177929138,
Andrea Bowen,55,,1,4.0,,0,3,-0.5616530534994162,-0.42089857320158286,
Andrea Brown,43,,1,,,1,1,0.9833734739636697,-0.27921586647577706,High Value Satisfied Customers
Andrea Castaneda,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Andrea Cole,62,,1,20.0,,0,0,-0.5584595170175697,1.3814769372661226,Low Engagement Customers
Andrea Cross,40,,1,0.0,,0,4,-0.5518892857229915,-1.2111745356662071,
Andrea Cruz,42,5.0,2,13.0,8.0,1,5,3.472211377312084,-1.6780095057080382,
Andrea Garcia,36,5.0,1,22.0,11.0,0,6,-0.5539729249721697,-0.25029353653197983,
Andrea Herrera,62,5.0,1,0.0,2.0,0,2,-0.962545155319787,-2.993714624293937,Frequent Support Users
Andrea Jensen,49,5.0,1,17.0,13.0,0,6,-0.4835702161617758,-0.1623053201900932,
Andrea Jones,26,,1,2.0,,0,4,-0.5396325835143694,-1.367218805318839,
Andrea Lewis,46,,1,,,0,3,-0.5504575552352123,0.09221268400059492,
Andrea Madden,44,,1,,,1,1,0.982576330424282,-0.25357948271368663,High Value Satisfied Customers
Andrea Mccarthy,65,,1,18.0,,0,0,-0.5619476402929277,1.2555209855357596,Low Engagement Customers
Andrea Moreno,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
Andrea Newman,55,,1,,,1,1,0.973807751491018,0.028420738669307916,High Value Satisfied Customers
Andrea Patterson,27,,1,4.0,,1,1,0.992106564184157,-1.433236717730215,High Value Satisfied Customers
Andrea Reed,21,,1,,,0,4,-0.5305289667505212,-0.5486969100516654,
Andrea Strickland,61,,1,5.0,,0,3,-0.5658875684071445,-0.16564771912072337,
Andrea Wilson,36,,1,0.0,,1,1,0.9827388870152782,-1.6082394699046696,High Value Satisfied Customers
Andrea Wood,55,,1,4.0,,0,3,-0.5616530534994162,-0.42089857320158286,
Andres Cabrera,18,2.0,1,14.0,17.0,0,7,-0.267485443541899,1.0145594971133238,
Andres Shelton,43,,1,,,0,4,-0.5480661246170494,0.015303532714323676,
Andres Tate,20,,1,,,0,4,-0.5297318232111335,-0.5743332938137559,
Andrew Acevedo,36,,1,,,0,4,-0.5424861198413359,-0.16415115362030927,
Andrew Adams,32,,1,,,0,4,-0.5392975456837853,-0.2666966886686709,
Andrew Alvarado,62,,1,,,0,3,-0.5632118518654147,0.5023948241940417,
Andrew Alvarez,33,,1,,,0,4,-0.5400946892231729,-0.24106030490658048,
Andrew Armstrong,62,,1,1.0,,1,1,0.9625615013197969,-0.8402609405820018,High Value Satisfied Customers
Andrew Atkins,68,4.0,2,16.5,10.0,0,5,2.014140481640735,0.4839925860520122,
Andrew Bailey,61,1.0,1,20.0,5.0,1,1,0.7405911383421483,1.4437767983854275,High Value Satisfied Customers
Andrew Baker,34,,1,2.0,,0,4,-0.5460097318294705,-1.1621277352221155,
Andrew Bennett,31,,1,,,0,4,-0.5385004021443976,-0.29233307243076134,
Andrew Blackwell,49,,1,5.0,,0,3,-0.5563218459344927,-0.4732843242658084,
Andrew Blevins,59,4.0,1,7.0,14.0,1,1,1.084836053289739,-0.49980260485411915,High Value Satisfied Customers
Andrew Campbell,43,4.0,1,2.0,4.0,0,2,-0.8541275126308691,-2.4320180282805315,Frequent Support Users
Andrew Coleman,63,,1,12.0,,0,3,-0.5636434311857373,0.5956529089616767,
Andrew Cunningham,65,3.0,1,5.0,12.0,1,1,1.0041171092487342,-0.22668259077431432,High Value Satisfied Customers
Andrew Dougherty,34,4.0,1,0.0,13.0,0,4,-0.4722670343391817,-1.6871596527626462,
Andrew Duke,36,,1,,,1,1,0.9889534787393832,-0.45867055281041,High Value Satisfied Customers
Andrew Elliott,34,,1,19.0,,1,1,0.9947517543374059,0.26770624122917297,High Value Satisfied Customers
Andrew Foster,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
Andrew Friedman,66,4.0,1,2.0,15.0,0,3,-0.4131716284769706,-0.4020522843828225,
Andrew Harrison,65,2.0,1,11.0,15.0,0,3,-0.39010353534433173,1.653293894430326,
Andrew Haynes,51,,1,17.0,,0,0,-0.5513359770700981,0.7951790613581767,Low Engagement Customers
Andrew Hudson,21,,1,7.0,,0,4,-0.5329051341744436,-0.9882379665877059,
Andrew Johnson,58,,1,2.0,,0,3,-0.565141176774774,-0.5468545249319456,
Andrew Jones,32,,2,,,1,5,3.621865694492303,-0.5425210193779739,
Andrew Kelly,24,3.0,2,21.0,19.0,2,5,5.499012348426249,0.9858951158207852,
Andrew Lester,39,,1,19.0,,0,0,-0.5406735619402513,0.6904075592297257,Low Engagement Customers
Andrew Martin,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
Andrew Mckenzie,21,,1,0.0,,1,1,0.9946960401060929,-1.9927852263360257,High Value Satisfied Customers
Andrew Moody,24,,1,,,0,4,-0.5329203973686841,-0.4717877587653943,
Andrew Moore,47,,1,7.0,,0,3,-0.5536308661985225,-0.32169198877335514,
Andrew Mosley,20,5.0,1,11.0,14.0,0,6,-0.4219894782584086,-1.3834167658524694,
Andrew Murphy,25,,1,6.0,,0,4,-0.5366420546605918,-0.9871249830476612,
Andrew Nguyen,49,,1,6.0,,0,3,-0.5557734996058953,-0.3718517727574914,
Andrew Palmer,58,2.0,1,1.0,4.0,0,3,-0.8492971794144076,-0.9808152243571073,
Andrew Peterson,63,,1,15.0,,0,3,-0.5619983921999449,0.8999505634866278,
Andrew Riley,46,5.0,1,21.0,1.0,0,2,-0.9800292390217477,-1.4047521753008745,Frequent Support Users
Andrew Rios,34,,1,,,0,4,-0.5408918327625606,-0.21542392114449005,
Andrew Rivers,42,,1,,,0,4,-0.5472689810776618,-0.010332851047766755,
Andrew Smith,21,4.0,2,6.5,9.5,0,5,2.0252459380896246,-1.8007124620934818,
Andrew Steele,46,,1,,,0,3,-0.5504575552352123,0.09221268400059492,
Andrew Stone,45,,1,17.0,,0,0,-0.5465531158337722,0.6413607587856343,Low Engagement Customers
Andrew Taylor,32,,1,6.0,,1,1,0.9892175391444138,-1.1021896959031292,High Value Satisfied Customers
Andrew Thompson,46,,2,3.5,,1,5,3.606410305366862,-0.9781666335238582,
Andrew Tran,22,3.0,1,16.0,15.0,0,4,-0.3617525478256123,0.47404735070183035,
Andrew Turner,46,,1,,,0,3,-0.5504575552352123,0.09221268400059492,
Andrew Villarreal,61,4.0,1,3.0,0.0,1,2,0.4964972356386282,-2.687405938197281,Frequent Support Users
Andrew Walls,24,,1,,,0,4,-0.5329203973686841,-0.4717877587653943,
Andrew Wells,70,,1,21.0,,1,1,0.9671512795766457,1.3934811596810621,High Value Satisfied Customers
Andrew Williams,20,4.0,1,17.0,7.0,1,1,0.8291325419828595,-1.4018690039095125,High Value Satisfied Customers
Andrew Wright,37,,1,,,0,4,-0.5432832633807235,-0.13851476985821884,
Andrew Yu,41,3.0,1,10.0,13.0,0,4,-0.46369565951098335,0.09066534815534974,
Angel Briggs,69,,1,15.0,,0,3,-0.5667812534362707,1.0537688660591704,
Angel Fry,65,,1,,,0,3,-0.5656032824835776,0.5793039754803129,
Angel Garcia MD,41,,1,18.0,,0,0,-0.5428161953476242,0.6402477752455896,Low Engagement Customers
Angel Hodge,52,,1,,,0,3,-0.5552404164715382,0.2460309865731374,
Angel Huerta,19,,1,,,0,4,-0.5289346796717459,-0.5999696775758463,
Angel Jackson,20,1.0,1,18.0,19.0,0,7,-0.17471112252292667,2.317485255147262,
Angel Malone,41,,1,7.0,,0,4,-0.5488480049621965,-0.4755102913458977,
Angel Porter,61,,1,16.0,,0,3,-0.5598557587925721,0.950110347470764,
Angel Saunders,44,4.0,1,15.0,18.0,0,6,-0.2632450086405436,0.7453874199237542,
Angel Simmons,52,2.0,1,13.0,2.0,0,3,-0.9214414687003325,-0.1793208938061418,
Angela Adams,28,,1,,,0,4,-0.5361089715262347,-0.3692422237170325,
Angela Bailey,22,,1,8.0,,0,4,-0.5331539313852338,-0.8611690313172985,
Angela Clark,42,,1,,,1,1,0.9841706175030573,-0.3048522502378675,High Value Satisfied Customers
Angela Conner,37,,1,,,0,4,-0.5432832633807235,-0.13851476985821884,
Angela Day,36,5.0,1,8.0,2.0,1,2,0.5940069459137909,-3.143319589231853,Frequent Support Users
Angela Duarte,55,,1,,,0,3,-0.5576318470897011,0.32294013785940867,
Angela Franco,55,,1,,,1,1,0.973807751491018,0.028420738669307916,High Value Satisfied Customers
Angela Frey,47,,1,14.0,,0,0,-0.54979244189834,0.38833587178486406,Low Engagement Customers
Angela Garcia,41,5.0,1,3.0,6.0,0,2,-0.7771454890760123,-2.704025058820292,Frequent Support Users
Angela Gray,18,,1,4.0,,0,4,-0.5321587425420732,-1.3694447723989283,
Angela Green,42,,1,,,0,4,-0.5472689810776618,-0.010332851047766755,
Angela Guzman,31,,1,5.0,,0,4,-0.5419732622255151,-0.9347392319834358,
Angela Hall,44,3.0,1,3.0,11.0,0,3,-0.5534328208947495,-0.8043313460928946,
Angela Hudson,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
Angela Humphrey,55,2.0,1,17.0,6.0,1,1,0.7768146975074552,0.5325550342758897,High Value Satisfied Customers
Angela Jacobs,50,,1,0.0,,0,3,-0.5598607211168679,-0.954810698045303,
Angela Jensen,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
Angela Johnson,55,,2,23.0,,1,5,3.6099287669200244,1.2304955747471378,
Angela Kim,42,,1,16.0,,1,1,0.9867295670365123,0.16849965680094525,High Value Satisfied Customers
Angela Lozano,46,1.0,1,21.0,13.0,1,1,1.0871258636232435,2.2081755333675734,High Value Satisfied Customers
Angela Martin,18,,1,14.0,,1,1,1.0047643193246207,-0.6496386565058587,High Value Satisfied Customers
Angela Martinez,23,,1,10.0,,1,1,0.9985852163132926,-0.9271869437286747,High Value Satisfied Customers
Angela Miller,41,5.0,2,12.0,8.0,0,5,1.941020575942155,-1.5105590417883448,
Angela Murray,20,5.0,1,8.0,19.0,0,6,-0.21486625108064905,-1.0330194579366794,
Angela Nelson,61,,2,,,1,5,3.598748531850061,0.2009341097226482,
Angela Nguyen,19,,1,0.0,,0,4,-0.5351492713958509,-1.7495385946701059,
Angela Parrish,52,,1,,,0,3,-0.5552404164715382,0.2460309865731374,
Angela Peterson,67,1.0,1,6.0,5.0,0,3,-0.8033081700752617,0.4720587790316326,
Angela Phillips,32,,1,5.0,,1,1,0.9886691928158163,-1.2036222474114462,High Value Satisfied Customers
Angela Reynolds,44,5.0,1,13.0,14.0,0,6,-0.4400242305465171,-0.5652784525456654,
Angela Rivers,63,,1,16.0,,1,1,0.9699895527093717,0.7068637158048441,High Value Satisfied Customers
Angela Rodriguez,37,2.0,3,8.0,10.0,0,5,4.681250461799916,0.013872669087697713,
Angela Rogers,53,2.0,1,11.0,12.0,0,3,-0.5057987725698111,0.9528403118207964,
Angela Stafford,41,,1,,,0,4,-0.5464718375382741,-0.03596923480985717,
Angela Tanner,37,2.0,1,20.0,5.0,0,0,-0.7803849316112041,0.5389781877851659,Low Engagement Customers
Angela Thompson,18,,1,14.0,,1,1,1.0047643193246207,-0.6496386565058587,High Value Satisfied Customers
Angela Tran,52,5.0,1,0.0,4.0,1,2,0.6603731851202292,-3.282719876128646,Frequent Support Users
Angela Turner,58,,1,20.0,,0,0,-0.5552709428600191,1.278931402217761,Low Engagement Customers
Angela White,64,,1,5.0,,0,3,-0.5682789990253074,-0.08873856783445218,
Angela Williams,61,,1,,,0,3,-0.562414708326027,0.4767584404319512,
Angela Willis,43,1.0,1,1.0,8.0,1,1,0.8697821015059046,-0.5520796105257789,High Value Satisfied Customers
Angela Wilson,21,1.0,1,20.0,0.0,0,0,-0.967730984826617,0.05814588465117097,Low Engagement Customers
Angelica Price,54,4.0,1,7.0,8.0,1,1,0.838299851590415,-1.4136184785934602,High Value Satisfied Customers
Angelica Tucker,53,4.0,1,22.0,16.0,1,6,1.1813514159204481,1.1297453501743902,
Angie Henry,20,,1,,,0,4,-0.5297318232111335,-0.5743332938137559,
Angie Mendoza,69,3.0,1,2.0,22.0,0,7,-0.11461957014822373,1.1754746138206789,
Anita Green,41,,1,20.0,,0,0,-0.5417195026904291,0.8431128782622237,Low Engagement Customers
Anita Roberts,38,,1,23.0,,0,0,-0.5376830330864737,1.0705013815009037,Low Engagement Customers
Anita Robertson,32,5.0,1,15.0,15.0,0,6,-0.38760816218395994,-0.539110962185968,
Anita Smith,45,1.0,1,23.0,15.0,1,7,1.172527006285247,2.6472822375984135,
Anita Wilson,58,,1,12.0,,0,3,-0.5596577134887991,0.46747099015122456,
Ann Avila,51,3.0,1,14.0,18.0,0,7,-0.2607054434269178,1.4074543542502629,
Ann Baker,51,,1,,,1,1,0.9769963256485685,-0.07412479637905373,High Value Satisfied Customers
Ann Carter,18,,1,21.0,,1,1,1.0086027436248033,0.06038920405236037,High Value Satisfied Customers
Ann Clayton,43,,1,11.0,,0,4,-0.5482489067265819,-0.018507317788448736,
Ann Jones,50,,1,3.0,,1,1,0.9732239164496437,-0.9450324427104527,High Value Satisfied Customers
Ann Landry,50,,1,17.0,,0,0,-0.5505388335307104,0.7695426775960863,Low Engagement Customers
Ann Martinez,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Ann Molina,32,2.0,1,18.0,1.0,0,0,-0.9445105195023025,-0.31582480399451307,Low Engagement Customers
Ann Morris,34,,1,15.0,,1,1,0.992558369023016,-0.1380239648040951,High Value Satisfied Customers
Ann Parks,58,3.0,1,6.0,11.0,0,3,-0.5629477914603841,-0.14112431889867763,
Anna Barnes,67,3.0,1,20.0,23.0,0,7,-0.061401395921983154,3.0809267659343527,
Anna Chavez,60,,1,,,1,1,0.9698220337940797,0.15660265747976004,High Value Satisfied Customers
Anna Dickerson,68,,1,19.0,,0,0,-0.5637907245824931,1.433862688330348,Low Engagement Customers
Anna Gallegos,33,3.0,1,0.0,4.0,0,4,-0.8385848535762508,-2.3072021694178773,
Anna Garza MD,54,,1,10.0,,0,3,-0.5575658319884436,0.1620603520862288,
Anna Harris,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Anna Holland,26,3.0,1,5.0,9.0,1,1,0.9099447475867214,-1.619318534960285,High Value Satisfied Customers
Anna Jones,66,,1,,,0,3,-0.5664004260229653,0.6049403592424033,
Anna Lutz,31,,1,,,0,4,-0.5385004021443976,-0.29233307243076134,
Anna Martinez,24,,1,,,1,1,0.998519201212035,-0.766307157955495,High Value Satisfied Customers
Anna Miller,69,3.0,1,20.0,2.0,1,1,0.5916171976930422,0.08796129201732106,High Value Satisfied Customers
Anna Moore,66,1.0,1,1.0,6.0,1,1,0.767940493634568,-0.22432076897399567,High Value Satisfied Customers
Anna Pollard,45,4.0,1,10.0,2.0,1,2,0.5965972630344338,-2.125682232856212,Frequent Support Users
Anna Rivera,21,4.0,1,20.0,4.0,1,2,0.7047194777311332,-1.4647519430869151,Frequent Support Users
Anna Robertson,43,,1,9.0,,1,1,0.9820939991969422,-0.5158918199951835,High Value Satisfied Customers
Anna Schmidt MD,46,3.0,1,20.0,20.0,0,7,-0.1699223412929738,2.1497457294660096,
Anna Scott,49,,1,17.0,,1,1,0.9816979085893962,0.4493868946438952,High Value Satisfied Customers
Anna Shepherd,41,,1,,,0,4,-0.5464718375382741,-0.03596923480985717,
Anna Smith,55,,1,6.0,,0,3,-0.5605563608422212,-0.21803347018494884,
Anna Stone,45,2.0,1,15.0,7.0,0,0,-0.705996505103872,0.4987844853166003,Low Engagement Customers
Anna Stout,18,,1,11.0,,0,4,-0.5283203182418907,-0.6594169118407092,
Anna Velasquez,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Anna White,42,3.0,1,17.0,20.0,0,7,-0.1683788061212157,1.7429025398926965,
Anna Williams,33,,1,,,0,4,-0.5400946892231729,-0.24106030490658048,
Anne Benitez,62,,1,23.0,,0,0,-0.5568144780317772,1.6857745917910736,Low Engagement Customers
Anne Deleon,52,,1,11.0,,0,3,-0.5554231985810707,0.212220136070365,
Anne Esparza,29,1.0,1,20.0,0.0,0,0,-0.9741081331417182,0.2632369547478942,Low Engagement Customers
Anne Levy,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
Anne Martinez,51,,1,18.0,,0,0,-0.5507876307415006,0.8966116128664938,Low Engagement Customers
Anne Miller,63,,1,,,0,3,-0.5640089954048023,0.5280312079561321,
Anne Ramsey,63,,1,19.0,,0,0,-0.5598050068855549,1.305680769519896,Low Engagement Customers
Anne Richards,59,,1,0.0,,1,1,0.9644045856093624,-1.01860264337659,High Value Satisfied Customers
Anne Sims,24,,1,4.0,,0,4,-0.5369416037783992,-1.2156264698263857,
Anne Stevenson,52,,1,6.0,,0,3,-0.5581649302240582,-0.29494262147122013,
Anne Underwood,43,,1,,,0,4,-0.5480661246170494,0.015303532714323676,
Anne Vaughn,66,1.0,1,12.0,0.0,0,3,-1.007989214727841,0.40032274187870326,
Annette Ashley,41,,1,,,0,4,-0.5464718375382741,-0.03596923480985717,
Annette Gomez,50,,1,17.0,,0,0,-0.5505388335307104,0.7695426775960863,Low Engagement Customers
Annette Haley,20,,1,,,0,4,-0.5297318232111335,-0.5743332938137559,
Annette Morales,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Anthony Adams,25,,2,9.5,,0,5,2.0950007990848682,-0.613415984287754,
Anthony Ashley,31,3.0,1,7.0,14.0,0,4,-0.415615609870189,-0.3390571515023573,
Anthony Barnes,19,,1,0.0,,0,4,-0.5351492713958509,-1.7495385946701059,
Anthony Benitez,61,,1,20.0,,0,0,-0.557662373478182,1.355840553504032,Low Engagement Customers
Anthony Benjamin,26,3.0,1,11.0,18.0,0,4,-0.24242189392801913,0.4622471056730514,
Anthony Blackburn,24,,1,,,1,1,0.998519201212035,-0.766307157955495,High Value Satisfied Customers
Anthony Boyd,58,,1,2.0,,0,3,-0.565141176774774,-0.5468545249319456,
Anthony Brown,30,,2,14.0,,0,5,2.093482639866619,-0.028787583689875305,
Anthony Buchanan,34,,1,19.0,,0,0,-0.5366878442433131,0.5622256404192738,Low Engagement Customers
Anthony Byrd,53,2.0,1,17.0,18.0,1,7,1.2794528233787552,2.0525501766094867,
Anthony Davis,56,4.0,2,6.0,2.0,0,5,1.68391934180143,-1.9361977498355871,
Anthony Dickerson,59,,1,15.0,,0,3,-0.5588098180423943,0.7974050284382661,
Anthony English,46,,1,,,1,1,0.9809820433455068,-0.20230671518950583,High Value Satisfied Customers
Anthony Garrison,51,,1,5.0,,0,3,-0.557916133013268,-0.42201155674162755,
Anthony Giles,37,2.0,1,19.0,19.0,0,7,-0.19638213268185603,2.270691531110923,
Anthony Goodwin,62,,1,2.0,,0,3,-0.5683297509323246,-0.4443089898835841,
